846,stolen,"[形]盗まれた"
847,stove,"[名]料理用レンジ, ストーブ"
848,stress,"[名]ストレス、重圧"
849,strict,"[形]厳しい"
850,string,"[名]ひも"
851,stroke,"[名]一撃"
852,structure,"[名]構造"
853,studio,"[名]撮影室、アトリエ"
854,suck,"[動]吸う"
855,suffering,"[名]苦しみ、苦痛"
856,sufficient,"[形]十分な"
857,suggestion,"[名]提案、示唆"
858,suitable,"[形]ふさわしい、適切な"
859,sum,"[名]合計、総額・数量"
860,sunny,"[形]日当たりのよい"
861,sunrise,"[名]日の出"
862,supply,"[動]供給する"
863,supporter,"[名]支持者、応援する人"
864,suppose,"[動]推測する、思う"
865,surface,"[名]表面"
866,surprising,"[形]驚くべき"
867,surround,"[動]囲っている"
868,survive,"[動]生き残る"
869,suspect,"[動]疑う"
870,swear,"[動]宣誓する"
871,sweatshirt,"[名]スウェットシャツ"
872,sweep,"[動]掃除する"
873,swell,"[動]膨張する"
874,swimmer,"[名]水泳選手"
875,sympathy,"[名]同情"
876,tablecloth,"[名]テーブル掛け"
877,tailor,"[名]仕立屋"
878,tale,"[名]物語"
879,talent,"[名]才能"
880,tank,"[名]タンク、水槽"
881,tap,"[動]軽くたたく"
882,target,"[名]標的、目標"
883,teaching,"[名]指導"
884,teacup,"[名]ティーカップ"
885,teammate,"[名]チームメイト"
886,teapot,"[名]ティーポット"
887,technical,"[形]技術の"
888,technique,"[名]技術、技法"
889,technology,"[名]技術"
890,telegram,"[名]電報"
891,telescope,"[名]望遠鏡"
892,temper,"[名]気性、平常心"
893,temperature,"[名]温度"
894,temporary,"[形]臨時の、一時的な"
895,tend,"[動]傾向がある"
896,terribly,"[副]ひどく、たいへん"
897,theory,"[名]理論"
898,therefore,"[副]ゆえに, その結果"
899,thread,"[名]糸"
900,threat,"[名]脅威、脅し"
901,threaten,"[動]脅す、脅かす"
902,throughout,"[副]始めから終わりまで"
903,thunder,"[名]雷"
904,thus,"[副]こうして"
905,tightly,"[副]堅く、しっかりと"
906,timetable,"[名]時刻表"
907,tin,"[名]スズ"
908,toast,"[名]トースト"
909,tone,"[名]口調、音色"
910,toss,"[動]軽く投げる"
911,totally,"[副]まったく、完全に"
912,tough,"[形]頑丈な、タフな"
913,tradition,"[名]伝統、しきたり"
914,traditional,"[形]伝統的な"
915,transfer,"[動]移転する"
916,translate,"[動]翻訳する"
917,transport,"[動]運ぶ"
918,trap,"[名]わな、計略"
919,traveler,"[名]旅行家,"
920,tray,"[名]盆, 盛り皿"
921,treasure,"[名]宝物"
922,treat,"[動]待遇する、取り扱う"
923,trend,"[名]傾向、動向"
924,trial,"[名]裁判"
925,triangle,"[名]三角形"
926,trousers,"[名]ズボン"
927,truly,"[副]正しく"
928,trunk,"[名]幹"
929,tune,"[名]曲、正しい音程"
930,twist,"[動]ねじる"
931,typewriter,"[名]タイプライター"
932,typical,"[形]典型的な、独特な"
933,typist,"[名]タイピスト"
934,ugly,"[形]醜い"
935,underground,"[形]地下の"
936,underneath,"[副]下に"
937,unexpected,"[形]予期せぬ"
938,unfortunate,"[形]不運な"
939,union,"[名]結合、組合"
940,unique,"[形]ユニークな"
941,unit,"[名]単位、ユニット"
942,universe,"[名]宇宙"
943,unknown,"[形]未知の、不明の"
944,unlucky,"[形]不幸な"
945,unusual,"[形]珍しい"
946,upset,"[形]気が動転して"
947,useless,"[形]無駄な"
948,user,"[名]利用者"
949,vague,"[形]漠然とした"
950,variety,"[名]多様（性）"
951,various,"[名]様々な"
952,vase,"[名]花瓶, 瓶, つぼ"
953,vast,"[形]広大な、莫大な"
954,vehicle,"[名]乗り物、伝達手段"
955,vest,"[動]与える"
956,victim,"[名]被害者、犠牲者"
957,victory,"[名]勝利、優勝"
958,vinegar,"[名]酢、食用酢"
959,violence,"[名]暴行、暴力"
960,violinist,"[名]バイオリニスト"
961,visa,"[名]査証、ビザ"
962,vision,"[名]視力、視界"
963,visual,"[形]視覚の"
964,vitamin,"[名]ビタミン"
965,volume,"[名]量、売買高"
966,wage,"[名]賃金"
967,wagon,"[名]ワゴン"
968,waist,"[名]ウエスト"
969,waiting,"[名]待つこと"
970,walking,"[名]散歩、歩道"
971,wallet,"[名]財布"
972,watermelon,"[名]スイカ"
973,wax,"[名]ワックス、蝋"
974,weakness,"[名]弱さ、弱点"
975,wealthy,"[形]裕福な"
976,weapon,"[名]武器、攻撃の手段"
977,weekday,"[名]平日"
978,weep,"[動]泣く"
979,whale,"[名]クジラ"
980,whatever,"[代]何でも"
981,wheat,"[名]小麦"
982,whenever,"[接]いつでも"
983,wherever,"[接]する所はどこでも"
984,whichever,"[代]どれでも"
985,whistle,"[名]警笛, 笛, ホイッスル"
986,whoever,"[代]～する人は誰でも"
987,widely,"[副]広範囲に"
988,wildly,"[副]乱暴に"
989,winner,"[名]勝者"
990,winning,"[形]勝者である"
991,witness,"[名]証人、目撃者"
992,worm,"[名]虫"
993,wound,"[名]傷"
994,wrap,"[動]包む"
995,wrist,"[名]手首、そで口"
996,written,"[形]書いた"
997,yacht,"[名]ヨット"
998,yell,"[動]叫ぶ"
999,yogurt,"[名]ヨーグルト"
1000,zone,"[名]地帯、区域"
