902,thief,[名]泥棒 
903,thinking,[名]思考 
904,thirsty,[形]のどが渇いた 
905,thirteenth,"[名]13番目, 13日 "
906,thirtieth,"[名]30番目, 30日 "
907,thought,[名]考え、思考 
908,throat,[名]喉 
909,thumb,[名]親指 
910,tight,[形]きつい、堅い 
911,tiny,[形]小さい 
912,tip,[名]先端 
913,tire,[動]疲れさせる 
914,title,[名]表題、タイトル 
915,tobacco,[名]タバコ 
916,ton,[名]トン 
917,tool,[名]工具、道具 
918,toothbrush,[名]歯ブラシ 
919,toothpaste,[名]練り歯みがき 
920,topic,[名]話題、論題 
921,total,[形]合計の 
922,tour,[名]周遊、見学 
923,tourist,[名]観光客 
924,track,[名]跡、小道 
925,trade,[名]貿易 
926,traffic,[名]交通 
927,training,[名]トレーニング、研修 
928,trick,[名]策略、ぺてん 
929,truck,[名]トラック 
930,trumpet,[名]トランペット 
931,trust,[動]信頼する、信用する 
932,truth,[名]真実、事実 
933,tube,[名]管 
934,tulip,[名]チューリップ 
935,tummy,[名]おなか 
936,turkey,[名]七面鳥、七面鳥の肉 
937,twelfth,[名]１２番目、１２日 
938,twentieth,[名]20番目、20日 
939,twice,[副]２倍、２度 
940,twin,[名]双子 
941,unable,[形]できない 
942,understanding,[名]理解 
943,underwear,[名]下着 
944,unhappy,[形]不幸な 
945,uniform,[形]一定の、一様な 
946,university,[名]大学 
947,unless,[接]もし～でなければ 
948,upper,[形]上の 
949,upstairs,[副]二階へ 
950,used,[形]慣れて 
951,valley,[名]谷、谷間 
952,valuable,[形]高価な、貴重な 
953,value,[名]価値、真価 
954,view,[名]視界、視野 
955,violent,[形]暴力的な 
956,violet,[名]スミレ 
957,vocabulary,[名]語彙 
958,volleyball,[名]バレーボール 
959,vote,[動]投票する 
960,waiter,[名]ウェイター 
961,waitress,[名]ウェイトレス 
962,walker,[名]歩く人 
963,warn,[動]警告する、注意する 
964,warning,[名]警告、注意 
965,waste,[動]浪費する 
966,wealth,[名]富、豊富 
967,weather,[名]天気 
968,wedding,[名]結婚式 
969,weekly,[形]週刊の 
970,weigh,[動]重さを量る 
971,weight,[名]重量、体重 
972,western,[形]西の、西洋の 
973,wheel,[名]車輪 
974,whether,[接]～かどうか 
975,whiskey,[名]ウィスキー 
976,whole,[形]全部の 
977,willing,[形]快くする 
978,win,[動]勝つ 
979,wing,[名]翼、羽 
980,wipe,[動]拭く 
981,wire,"[名]針金, 電線 "
982,wish,[動]願う 
983,within,[前]～の範囲内で 
984,wolf,[名]オオカミ 
985,wonder,[動]驚く、不思議に思う 
986,wooden,[形]木造の 
987,wool,[名]羊毛 
988,worker,[名]労働者 
989,worried,[形]心配している、困った 
990,worse,[形]いっそう悪い 
991,worth,[形]価値がある 
992,writer,[名]作家、作者 
993,writing,[名]書くこと、執筆 
994,yeah,[副]はい 
995,yet,[副]まだ～でない 
996,yourself,[代]あなた自身 
997,yourselves,[代]あなたたち自身 
998,youth,[名]若さ、若い人 
999,zero,[名]ゼロ 
1000,march,[名]行進、行進曲、マーチ 
